incident_id,crime_type,district,city,state,address,latitude,longitude,incident_datetime,officer_id,officer_first_name,officer_last_name,badge_number,suspect_id,suspect_first_name,suspect_last_name,suspect_age,suspect_gender,suspect_race,victim_id,victim_first_name,victim_last_name,victim_age,victim_gender,victim_phone,weapon_used,severity,case_status,resolution,num_arrests,property_loss_usd,reported_online,notes
INC001806,Domestic Violence,SOUTHEAST,Lakewood,FL,6784 Maple Dr,30.814157,-94.189004,2018-12-18 06:33:19,OFF0014,Patricia,Smith,3068.0,SUS00065,Matthew,Brown,65.0,Male,Unknown,VIC00208,Mary,White,74.0,Female,470-283-8039,Bat,Critical,Under Investigation,Warning Issued,2.0,28335.96,Yes,Incident at 6784 Maple Dr. Officer responded at scene.
INC000198,Abduction,South,Lakewood,CA,9885 Oak Ave,36.974169,-120.922772,2018-02-12 02:30:53,OFF0012,Robert,Davis,2369.0,Unknown,Unknown,Unknown,46.0,Female,Black,VIC00643,Donna,Smith,23.0,Female,Unknown,Blunt Object,Critical,Under Investigation,Warning Issued,2.0,44619.51,Yes,Incident at 9885 Oak Ave. Officer responded at scene.
INC002299,Cybercrime,East,Centerville,AZ,8332 Lincoln St,29.177335,-111.81848,2022-08-09 11:58:21,OFF0026,Robert,Lee,9770.0,SUS00323,Linda,Brown,61.0,Female,BLACK,VIC00382,Anthony,Lee,57.0,Male,330-232-7662,Unarmed,Critical,Open,Arrest Made,5.0,29353.1,No,Incident at 8332 Lincoln St. Officer responded at scene.
INC002663,Drug Offense,Midtown,Riverside,NC,7311 Elm Blvd,44.397715,-97.48846,2020-04-21 16:54:28,OFF0056,Robert,Nguyen,Unknown,SUS00099,Daniel,Young,46.0,Male,Black,VIC00937,Michael,Moore,49.0,Male,609-493-2780,Firearm,Low,Open,Arrest Made,4.0,34262.85,Yes,Incident at 7311 Elm Blvd. Officer responded at scene.
INC002860,Domestic Violence,West,Fairview,CA,3942 Maple Dr,38.976179,-100.847995,2021-01-08 17:45:00,OFF0001,Chris,Thompson,6207.0,SUS00064,Karen,Wilson,33.0,Female,Black,VIC00878,Susan,Moore,80.0,Unknown,609-996-9476,Blunt Object,Medium,Closed,Dismissed,5.0,38439.62,No,Incident at 3942 Maple Dr. Officer responded at scene.
INC001840,Trespassing,Northeast,Oakdale,AZ,6539 Main St,46.800851,-81.972566,2024-08-06 15:20:22,OFF0073,Barbara,Johnson,2250.0,SUS00110,Barbara,Miller,26.0,Male,White,VIC00326,William,Martin,75.0,Male,429-588-3689,Hands/Feet,Critical,Under Investigation,Dismissed,4.0,42281.5,Yes,Incident at 6539 Main St. Officer responded at scene.
INC004133,Trespassing,North,Centerville,PA,7423 River Rd,45.092763,-91.497792,2019-06-26 18:07:05,OFF0140,Robert,Brown,4713.0,SUS00363,John,White,46.0,Female,Black,VIC00706,Daniel,Scott,25.0,Male,Unknown,Firearm,High,Open,No Arrest,2.0,48426.44,Yes,Incident at 7423 River Rd. Officer responded at scene.
INC002923,Arson,NORTHEAST,Oakdale,AZ,1288 Sunset Blvd,29.650135,-105.810622,2020-01-30 07:23:50,OFF0019,Jennifer,Torres,3685.0,Unknown,Unknown,Unknown,46.0,Female,Black,VIC00209,Sarah,Allen,74.0,Male,940-765-2120,Firearm,Low,Under Investigation,No Arrest,2.0,48231.32,Yes,Incident at 1288 Sunset Blvd. Officer responded at scene.
INC002237,Fraud,Wes,Maplewood,AZ,5758 Lincoln St,40.178961,-94.6682905,2023-01-29 03:52:04,OFF0054,Michael,Davis,2098.0,SUS00446,Susan,Smith,64.0,Male,asian,VIC00858,James,Taylor,29.0,Male,259-109-1714,Bat,Critical,Open,Arrest Made,1.0,44689.04,No,Incident at 5758 Lincoln St. Officer responded at scene.
INC001427,Assault & Battery,Southwest,Lakewood,IL,1012 Cedar Lane,42.626122,-101.170869,2021-07-31 08:05:29,OFF0083,John,Young,2222.0,SUS00730,Jessica,Johnson,18.0,Female,Hispanic,VIC00726,Jessica,Hall,49.0,Male,632-604-3569,Hands/Feet,High,Under Investigation,Arrest Made,1.0,42810.36,No,Incident at 1012 Cedar Lane. Officer responded at scene.
INC001580,Vandalism,Northwest,Maplewood,CA,3481 Lincoln St,25.837519,-86.799779,2021-11-07 06:06:38,OFF0122,Anthony,Hill,2075.0,SUS00546,Joseph,Garcia,66.0,Unknown,hispanic,VIC00049,David,Johnson,57.0,Female,Unknown,Firearm,Critical,Open,Warning Issued,2.0,12607.82,Yes,Incident at 3481 Lincoln St. Officer responded at scene.
INC004087,Burglary,West,Oakdale,OH,3118 River Rd,33.841796,-73.828032,2021-07-31 08:05:29,OFF0062,Michael,Jackson,9886.0,SUS00627,Daniel,Scott,71.0,Female,Hispanic,VIC00006,William,Wilson,74.0,Female,(855) -29-4-4786,Firearm,Critical,Closed,No Arrest,3.0,1938.62,No,Incident at 3118 River Rd. Officer responded at scene.
INC000632,Domestic Violence,West,Centerville,TX,2616 Elm Blvd,46.151818,-119.809566,2018-06-22 21:48:38,OFF0144,Robert,Flores,3380.0,SUS00524,Joseph,White,62.0,Female,Hispanic,VIC00465,David,Moore,89.0,Female,5316029871,Hands/Feet,Medium,Under Investigation,Dismissed,1.0,3106.98,No,No notes available
INC004383,Kidnapping,East,Riverside,OH,7079 Main St,46.437363,-75.347325,2021-07-31 08:05:29,OFF0146,Thomas,Garcia,2262.0,SUS00014,Donna,Miller,46.0,Female,White,Unknown,Unknown,Unknown,49.0,Male,Unknown,Knife,Low,Resolved,Arrest Made,1.0,4311.6,Yes,No notes available
INC000816,Trespassing,Northwest,Oakdale,AZ,9390 Main St,45.434019,-100.054504,2022-02-20 01:03:43,OFF0066,Sarah,Harris,3224.0,Unknown,Unknown,Unknown,46.0,Female,Black,VIC00949,Ashley,Hill,17.0,Female,201-664-4775,Hands/Feet,Critical,Closed,Warning Issued,4.0,8670.85,Yes,Incident at 9390 Main St. Officer responded at scene.
INC004871,Drug Offense,South,Riverside,AZ,153 Elm Blvd,37.057651,-103.977692,2024-11-24 18:54:13,OFF0060,Ashley,Jones,9218.0,SUS00576,Richard,Thompson,51.0,Male,Black,VIC00292,Joseph,Jones,81.0,Female,810-866-9386,Firearm,High,Closed,No Arrest,3.0,46937.24,No,Incident at 153 Elm Blvd. Officer responded at scene.
INC002957,Deception,East,Centerville,IL,5414 Oak Ave,43.618117,-82.769919,2021-07-31 08:05:29,OFF0116,Karen,Jackson,3340.0,SUS00423,Daniel,Miller,42.0,Male,BLACK,VIC00675,David,Thomas,59.0,Female,450-760-3470,Firearm,High,Closed,Arrest Made,5.0,6121.51,No,Incident at 5414 Oak Ave. Officer responded at scene.
INC000309,Theft,Southeast,Centerville,PA,9017 Washington Ave,41.703404,-75.78278,2021-12-20 17:43:28,OFF0134,Susan,Torres,7638.0,SUS00770,Carol,Jackson,25.0,Female,hispanic,VIC00130,Michael,Williams,86.0,Male,5052187756,Bat,High,Open,Arrest Made,0.0,15727.26,No,Incident at 9017 Washington Ave. Officer responded at scene.
INC001795,Scam,Central,Springfield,AZ,594 Sunset Blvd,29.520415,-71.071794,2018-07-15 12:44:40,OFF0079,William,Wright,3668.0,Unknown,Unknown,Unknown,46.0,Female,Black,Unknown,Unknown,Unknown,49.0,Male,Unknown,Knife,Critical,Closed,No Arrest,3.0,23630.9,Yes,Incident at 594 Sunset Blvd. Officer responded at scene.
INC004404,Drunk Driving,midtown,Maplewood,CA,9523 Elm Blvd,31.862053,-74.479519,2018-04-27 02:59:54,OFF0047,Carol,Lee,5662.0,Unknown,Unknown,Unknown,46.0,Female,Black,VIC00483,Mark,Walker,20.0,Male,565-764-6740,Blunt Object,Medium,Open,Arrest Made,3.0,6631.51,Yes,Incident at 9523 Elm Blvd. Officer responded at scene.
INC004779,Arson,Central,Riverside,NY,6898 Lincoln St,31.634106,-113.907236,2018-01-16 01:24:58,OFF0008,  Daniel  ,Green,1728.0,SUS00172,Chris,Wright,62.0,Unknown,asian,VIC00379,Barbara,Wright,45.0,Female,849-780-4518,Firearm,Medium,Closed,No Arrest,2.0,4312.11,No,Incident at 6898 Lincoln St. Officer responded at scene.
INC000589,Drunk Driving,West,Hillcrest,NY,2901 Cedar Lane,38.343315,-100.149659,2024-02-23 22:09:09,OFF0116,David,Green,9189.0,SUS00271,David,Brown,64.0,Male,Other,VIC00556,Karen,Hill,15.0,Unknown,510-817-8189,Knife,High,Closed,Dismissed,0.0,49541.36,Yes,No notes available
INC000928,Murder,Southeast,Fairview,NC,2263 Lincoln St,31.361224,-104.361657,2019-12-28 02:55:26,OFF0106,John,Thompson,9405.0,SUS00715,Barbara,Moore,49.0,Unknown,Hispanic,VIC00195,Mark,Thomas,49.0,Female,333-375-5374,Firearm,Low,Under Investigation,Arrest Made,3.0,24826.59,Yes,No notes available
INC003490,Cybercrime,South,Oakdale,FL,4424 Lincoln St,35.522964,61.3211,2024-07-05 09:09:48,OFF0094,EMILY,Jones,5666.0,SUS00786,Michelle,Flores,68.0,Male,Black,VIC00283,James,Davis,81.0,Male,(758) -11-9-6672,Blunt Object,Critical,Under Investigation,Arrest Made,0.0,20028.99,No,Incident at 4424 Lincoln St. Officer responded at scene.
INC004843,Vandalism,South,Centerville,OH,983 Oak Ave,36.974169,-100.968603,2018-12-11 18:23:28,OFF0090,Jennifer,Jones,3468.0,SUS00741,Michael,Taylor,52.0,Female,white,VIC00163,Michael,Garcia,51.0,Male,744-425-7123,Firearm,Medium,Closed,Dismissed,0.0,46037.74,Yes,No notes available
INC000360,Arson,Midtown,Maplewood,NC,50 Maple Dr,30.733682,-70.13078,2018-07-24 08:49:29,OFF0082,Donna,Garcia,1692.0,SUS00262,Thomas,Johnson,66.0,Unknown,Other,VIC00663,Anthony,Harris,60.0,Male,8206419074,Blunt Object,Critical,Closed,Dismissed,3.0,29515.86,No,No notes available
INC000326,Armed Robbery,Northeast,Riverside,GA,9550 Park Rd,46.270654,68.7268,2021-07-31 08:05:29,OFF0090,Carol,Anderson,8411.0,SUS00570,James,Wright,21.0,Female,Black,VIC00022,Michael,Garcia,30.0,Male,955-146-3939,Knife,High,Pending,Dismissed,1.0,14750.0,Yes,Incident at 9550 Park Rd. Officer responded at scene.
INC000228,Narcotics,Midtown,Maplewood,TX,3336 Elm Blvd,44.352783,-94.6682905,2021-07-31 08:05:29,OFF0142,Michael,Brown,7101.0,SUS00743,Robert,Johnson,30.0,Female,hispanic,VIC00666,Patricia,Smith,73.0,Female,Unknown,Bat,Low,Pending,No Arrest,0.0,13954.62,No,Incident at 3336 Elm Blvd. Officer responded at scene.
INC000778,Robbery,Southwest,Hillcrest,TX,6777 Oak Ave,30.095881,-106.500219,2021-07-31 08:05:29,OFF0125,Charles,Lee,3089.0,SUS00702,Richard,Flores,32.0,Male,hispanic,VIC00332,Sarah,Anderson,46.0,Male,Unknown,Knife,High,Under Investigation,Dismissed,3.0,24494.29,Yes,Incident at 6777 Oak Ave. Officer responded at scene.
INC004809,Trespass,Central,Maplewood,OH,8360 Sunset Blvd,37.706642,-98.992065,2022-03-10 03:19:12,OFF0119,Jessica,Miller,1651.0,SUS00407,Joseph,Wilson,50.0,Female,Black,VIC00562,Jessica,Scott,58.0,Female,310-373-6321,Hands/Feet,Medium,Closed,Warning Issued,5.0,32615.63,No,Incident at 8360 Sunset Blvd. Officer responded at scene.
INC002672,Arson,Northwest,Oakdale,IL,944 Main St,43.088784,-86.188691,2022-10-19 03:36:39,OFF0099,James,Miller,2467.0,SUS00037,Thomas,Williams,15.0,Male,BLACK,VIC00228,Matthew,Moore,53.0,Female,Unknown,Firearm,Low,Under Investigation,Arrest Made,4.0,8442.68,Yes,Incident at 944 Main St. Officer responded at scene.
INC004484,Arson,Northeast,Lakewood,TX,1159 Washington Ave,31.859487,-74.143691,2024-03-13 03:54:03,OFF0038,Robert,Jones,7568.0,SUS00038,Jessica,Allen,35.0,Female,Unknown,VIC00673,Carol,Jones,49.0,Male,287-135-3882,Firearm,Critical,Closed,Arrest Made,1.0,24470.7,No,Incident at 1159 Washington Ave. Officer responded at scene.
INC002486,Abduction,southwest,Lakewood,NY,8766 Oak Ave,38.279848,-97.731511,2021-04-10 06:48:38,OFF0092,James,Nguyen,9508.0,SUS00307,Mary,Scott,20.0,Unknown,asian,VIC00364,Nancy,Moore,48.0,Unknown,232-723-4831,Rifle,Critical,Open,Warning Issued,1.0,27896.95,Yes,No notes available
INC001067,Arson,midtown,Riverside,NC,8754 Sunset Blvd,45.130718,-115.314079,2021-07-08 03:01:37,OFF0086,James,Brown,9597.0,SUS00076,Susan,White,41.0,Female,White,VIC00106,Thomas,Jackson,66.0,Male,527-867-3050,Hands/Feet,High,Under Investigation,Arrest Made,4.0,39133.83,No,No notes available
INC001983,Homicide,Southwest,Hillcrest,IL,7103 Cedar Lane,38.70602,-80.588056,2023-11-07 03:51:35,OFF0119,DAVID,Garcia,1043.0,SUS00465,Matthew,Moore,50.0,Female,BLACK,VIC00205,Carol,Williams,49.0,Female,406-326-2530,Knife,High,Open,Arrest Made,0.0,23630.9,No,Incident at 7103 Cedar Lane. Officer responded at scene.
INC004964,Theft,West,Hillcrest,NY,9432 Maple Dr,36.754308,-111.536551,2022-03-04 03:56:27,OFF0040,Richard,Torres,8968.0,SUS00112,Michael,Wilson,65.0,Other,Unknown,VIC00930,Mary,Wilson,47.0,Male,676-980-5191,Bat,High,Closed,No Arrest,1.0,26967.82,No,Incident at 9432 Maple Dr. Officer responded at scene.
INC002220,Domestic Violence,South,Oakdale,GA,4207 Elm Blvd,44.460541,-103.400219,2019-10-31 21:35:27,OFF0114,Daniel,Young,8554.0,SUS00769,Carol,Davis,49.0,Female,White,VIC00870,Jennifer,Thompson,53.0,Female,205-730-7682,Rifle,High,Under Investigation,No Arrest,2.0,5664.74,No,No notes available
INC002423,Fraud,Central,Fairview,FL,9196 Main St,40.50178,-71.012293,2021-10-06 08:11:54,OFF0067,Patricia,Green,3561.0,SUS00320,Thomas,Harris,19.0,Female,Asian,VIC00625,Patricia,Anderson,49.0,Male,Unknown,Bat,Low,Under Investigation,Arrest Made,5.0,12855.1,No,Incident at 9196 Main St. Officer responded at scene.
INC000823,Battery,Central,Centerville,GA,7575 Main St,45.035186,-78.357657,2022-04-07 21:17:38,OFF0028,John,Miller,6962.0,SUS00784,Matthew,Miller,70.0,Female,Black,VIC00488,Ashley,Walker,41.0,Unknown,Unknown,Unarmed,Critical,Closed,Warning Issued,4.0,15845.14,Yes,Incident at 7575 Main St. Officer responded at scene.
INC003109,Fraud,Northeast,Centerville,PA,2 Cedar Lane,37.169075,-94.6682905,2019-04-25 14:48:56,OFF0100,Barbara,Garcia,2059.0,SUS00110,Jennifer,Taylor,60.0,Unknown,Black,VIC00976,Chris,Garcia,90.0,Male,(413) -12-0-5365,Hands/Feet,Critical,Open,No Arrest,0.0,10008.79,No,Incident at 2 Cedar Lane. Officer responded at scene.
INC000354,Domestic Violence,Northeast,Centerville,TX,5684 Elm Blvd,46.944166,-76.655656,2022-11-08 12:45:55,OFF0024,James,Scott,3444.0,SUS00659,Matthew,Green,61.0,Unknown,Black,VIC00357,John,Moore,35.0,Male,483-769-9378,Knife,Low,Resolved,Dismissed,0.0,23630.9,No,No notes available
INC001828,Trespassing,Southwest,Riverside,NY,2153 Elm Blvd,40.364765,-113.234421,2022-11-04 06:37:02,OFF0093,William,Miller,3715.0,SUS00598,Michael,Jones,36.0,Male,BLACK,VIC00111,Linda,Nguyen,76.0,Male,208-452-2160,Firearm,Medium,Resolved,Arrest Made,5.0,36781.49,No,Incident at 2153 Elm Blvd. Officer responded at scene.
INC003609,Vandalism,North,Springfield,CA,8250 Lincoln St,35.509262,-77.066406,2021-07-31 08:05:29,OFF0112,Richard,Young,5740.0,SUS00079,Joseph,Garcia,47.0,Female,asian,VIC00450,Mark,Brown,12.0,Male,6406296246,Blunt Object,High,Closed,Arrest Made,4.0,48715.12,Yes,Incident at 8250 Lincoln St. Officer responded at scene.
INC001756,Homicide,North,Centerville,NY,3326 Maple Dr,41.986374,-72.608917,2024-08-25 17:35:33,OFF0050,Chris,Green,1149.0,SUS00546,Barbara,Harris,19.0,Unknown,white,VIC00863,Michael,Johnson,68.0,Male,989-233-2954,Hands/Feet,Medium,Open,Arrest Made,2.0,14604.47,No,Incident at 3326 Maple Dr. Officer responded at scene.
INC001478,Hacking,North,Springfield,OH,1906 Oak Ave,36.974169,-80.395145,2019-03-07 23:46:52,OFF0097,Carol,Moore,3026.0,Unknown,Unknown,Unknown,46.0,Female,Black,VIC00150,Mary,Anderson,78.0,Male,529-692-6293,Unarmed,Medium,Under Investigation,Dismissed,0.0,34783.19,No,Incident at 1906 Oak Ave. Officer responded at scene.
INC004762,Homicide,south,Oakdale,TX,8458 River Rd,28.162553,-94.6682905,2022-03-20 08:07:45,OFF0102,Chris,Garcia,Unknown,Unknown,Unknown,Unknown,46.0,Female,Black,VIC00699,Donna,Garcia,33.0,Male,462-918-5244,Hands/Feet,Low,Closed,Warning Issued,4.0,11102.42,Yes,No notes available
INC003828,Trespassing,North,Oakdale,NC,8789 Elm Blvd,47.415481,51.3964,2018-02-27 22:25:41,OFF0004,Patricia,Davis,9704.0,SUS00274,David,Green,68.0,Female,Other,VIC00320,Carol,Anderson,43.0,Male,894-550-8319,Blunt Object,High,Pending,Arrest Made,2.0,481.25,Yes,No notes available
INC003488,Burglary,Southeast,Springfield,NC,6931 Washington Ave,32.056648,-97.550112,2018-10-07 19:03:34,OFF0016,Jessica,Flores,1351.0,SUS00403,Matthew,Wilson,75.0,Male,Other,VIC00128,Matthew,Allen,72.0,Female,273-162-2200,Knife,High,Pending,Dismissed,3.0,30618.0,Yes,No notes available
INC000365,Trespass,North,Lakewood,NY,718 Cedar Lane,36.974169,70.0352,2021-05-29 15:31:10,OFF0086,Matthew,Nguyen,1359.0,SUS00170,William,Scott,34.0,Male,Hispanic,VIC00269,Patricia,Jackson,50.0,Male,232-993-4166,Firearm,Low,Open,Arrest Made,3.0,20103.24,No,Incident at 718 Cedar Lane. Officer responded at scene.
INC004126,Sexual Assault,Midtown,Hillcrest,TX,2206 Main St,39.760835,-107.901076,2022-09-25 23:53:09,OFF0150,Ashley,Harris,1254.0,SUS00588,Karen,Anderson,46.0,Male,Other,VIC00885,Ashley,Thompson,48.0,Male,763-638-5703,Knife,Low,Open,Dismissed,2.0,26700.46,No,Incident at 2206 Main St. Officer responded at scene.
INC96837,Arson,North,Maplewood,FL,6986 River Rd,25.525568,-100.693086,2021-08-09 07:03:29,OFF0139,James,Torres,4070.0,SUS00797,Ashley,Flores,34.0,Female,asian,VIC00177,Matthew,Lee,46.0,Male,Unknown,Knife,Critical,Resolved,No Arrest,0.0,21617.6,No,Incident at 6986 River Rd. Officer responded at scene.
INC003125,Theft,Eas,Centerville,FL,4225 Washington Ave,43.329686,-99.054139,2021-07-31 08:05:29,OFF0087,david,Davis,5441.0,SUS00602,Nancy,Brown,30.0,Female,BLACK,VIC00789,Linda,Brown,89.0,Female,219-799-1578,Firearm,High,Closed,Warning Issued,4.0,23630.9,No,No notes available
INC000677,Arson,Northwest,Maplewood,NY,7629 Sunset Blvd,38.61004,-93.712441,2023-11-12 04:35:25,OFF0078,Mary,Scott,3434.0,SUS00099,Jessica,Green,48.0,Other,Asian,VIC00095,Nancy,Young,76.0,Female,714-211-1253,Knife,Medium,Closed,Arrest Made,3.0,7530.19,Yes,No notes available
INC002055,Burglary,North,Riverside,FL,757 Washington Ave,46.516632,-94.6682905,2023-11-04 16:17:31,OFF0045,Barbara,Brown,3477.0,SUS00328,Jessica,Smith,21.0,Female,Asian,VIC00246,Karen,Scott,49.0,Male,891-294-7400,Hands/Feet,Critical,Under Investigation,Arrest Made,4.0,23630.9,No,Incident at 757 Washington Ave. Officer responded at scene.
INC001994,Fraud,Central,Hillcrest,NC,9002 Cedar Lane,36.058502,-89.508388,2021-07-31 08:05:29,OFF0074,THOMAS,Scott,7729.0,SUS00645,Michael,Flores,75.0,Female,Hispanic,VIC00712,Chris,Anderson,57.0,Other,660-714-4260,Bat,High,Under Investigation,Arrest Made,2.0,25193.67,No,Incident at 9002 Cedar Lane. Officer responded at scene.
INC001732,Domestic Violence,Midtown,Springfield,IL,7492 Lincoln St,41.842099,-106.451149,2024-07-10 12:25:36,OFF0012,Susan,Williams,7107.0,SUS00533,Carol,Martin,47.0,Other,white,VIC00519,Daniel,Williams,33.0,Male,964-158-4057,Hands/Feet,High,Closed,Dismissed,0.0,32198.12,Yes,No notes available
INC001208,Murder,Midtown,Fairview,IL,4044 Maple Dr,42.568043,-77.572761,2021-07-31 08:05:29,OFF0033,Emily,Scott,2100.0,SUS00620,Barbara,Allen,43.0,Female,Black,Unknown,Unknown,Unknown,49.0,Male,Unknown,Hands/Feet,Critical,Pending,Warning Issued,3.0,23630.9,Yes,Incident at 4044 Maple Dr. Officer responded at scene.
INC001610,Theft,North,Springfield,GA,1507 Elm Blvd,41.808663,-81.886414,2019-02-03 16:45:05,OFF0127,Daniel,Wilson,8054.0,Unknown,Unknown,Unknown,46.0,Female,Black,VIC00773,Susan,Jackson,63.0,Male,846-223-2067,Firearm,Low,Under Investigation,Arrest Made,4.0,18512.91,No,Incident at 1507 Elm Blvd. Officer responded at scene.
INC002665,Sexual Assault,north,Fairview,NY,2434 Maple Dr,36.974169,-112.157854,2022-10-26 07:10:34,OFF0074,Barbara,Walker,1339.0,Unknown,Unknown,Unknown,46.0,Female,Black,VIC00020,Anthony,Scott,50.0,Female,654-582-1669,Firearm,Critical,Closed,Dismissed,1.0,23630.9,No,Incident at 2434 Maple Dr. Officer responded at scene.
INC002939,Vandalism,Midtown,Centerville,TX,7399 Sunset Blvd,42.665393,-70.647777,2020-07-01 16:40:00,OFF0045,Mary,Nguyen,6338.0,SUS00242,Michael,Moore,27.0,Male,BLACK,VIC00066,Michelle,White,23.0,Female,Unknown,Hands/Feet,High,Resolved,Arrest Made,5.0,1424.71,Yes,Incident at 7399 Sunset Blvd. Officer responded at scene.
INC002943,Scam,Northeast,Riverside,IL,9106 Lincoln St,30.021954,-110.082528,2021-07-31 08:05:29,OFF0028,Joseph,Garcia,3810.0,SUS00493,Linda,Jones,26.0,Female,White,VIC00608,Joseph,Scott,49.0,Female,949-139-9862,Firearm,Medium,Pending,Arrest Made,1.0,2113.59,No,Incident at 9106 Lincoln St. Officer responded at scene.
INC000008,Cybercrime,Wes,Hillcrest,TX,5795 Washington Ave,45.335098,-100.868376,2023-04-13 07:52:34,OFF0040,Carol,Green,4878.0,SUS00167,Donna,Garcia,71.0,Female,White,VIC00184,David,Torres,49.0,Male,8859845065,Hands/Feet,High,Under Investigation,No Arrest,3.0,43608.34,No,Incident at 5795 Washington Ave. Officer responded at scene.
INC002308,Theft,Northeast,Riverside,TX,7055 Elm Blvd,34.28978,-79.6607,2021-07-31 08:05:29,OFF0023,Ashley,Davis,3294.0,SUS00169,Michael,Allen,46.0,Female,asian,VIC00557,Patricia,Hall,25.0,Female,406-250-8619,Hands/Feet,Medium,Open,Arrest Made,4.0,6757.13,No,Incident at 7055 Elm Blvd. Officer responded at scene.
INC004912,Domestic Violence,Central,Lakewood,NC,5211 Oak Ave,34.706786,-117.150731,2024-09-27 21:55:18,OFF0077,Emily,Garcia,6346.0,SUS00378,Ashley,Moore,16.0,Unknown,Asian,VIC00026,Anthony,Smith,66.0,Female,919-185-1448,Bat,Critical,Pending,Dismissed,5.0,17172.83,Yes,No notes available
INC003653,Burglary,North,Springfield,NY,6805 Maple Dr,29.980504,-94.6682905,2020-05-25 15:23:42,OFF0127,David,Hill,5514.0,SUS00222,Mark,Hill,64.0,Female,Asian,VIC00830,Chris,Anderson,49.0,Unknown,421-418-2070,Bat,Critical,Closed,Arrest Made,2.0,28700.29,No,Incident at 6805 Maple Dr. Officer responded at scene.
INC000814,Graffiti,Northwest,Oakdale,IL,1541 Elm Blvd,34.50408,-75.584779,2023-09-12 01:37:57,OFF0146,Susan,Nguyen,6948.0,SUS00502,Karen,Thomas,22.0,Female,Black,VIC00014,Michelle,Martin,49.0,Unknown,451-419-1592,Blunt Object,Medium,Open,Arrest Made,2.0,42019.96,No,Incident at 1541 Elm Blvd. Officer responded at scene.
INC002569,Robbery,West,Riverside,OH,4942 Park Rd,38.919728,-115.938419,2022-05-11 19:21:12,OFF0146,matthew,Johnson,9968.0,SUS00502,Patricia,Williams,42.0,Female,Unknown,VIC00203,Richard,Hill,14.0,Male,(275) -56-8-2564,Blunt Object,Critical,Open,Arrest Made,1.0,48089.01,No,No notes available
INC002576,Trespassing,Midtown,Centerville,PA,3011 Maple Dr,28.164682,-114.26658,2018-10-06 20:57:38,OFF0143,Linda,Jackson,3849.0,SUS00489,James,White,46.0,Female,hispanic,VIC00608,Joseph,Hill,48.0,Other,535-444-1231,Hands/Feet,Medium,Open,Dismissed,1.0,162.49,No,Incident at 3011 Maple Dr. Officer responded at scene.
INC004168,Drug Offense,Southwest,Centerville,OH,279 Washington Ave,44.940323,-116.055071,2019-08-18 17:20:48,OFF0139,Michelle,Nguyen,Unknown,Unknown,Unknown,Unknown,46.0,Female,Black,VIC00845,Richard,Scott,80.0,Male,Unknown,Bat,Critical,Closed,Warning Issued,1.0,23630.9,No,Incident at 279 Washington Ave. Officer responded at scene.
